C	Clicks	Iterative	MAP@10	MAP@15	MAP@20	MAP@5	MAP@50	Model	NDCG	Precision@10	Precision@15	Precision@20	Precision@5	Precision@50	R-Precision	Recall@10	Recall@15	Recall@20	Recall@5	Recall@50	SampleFromAll
0.5	0.12094488188976378	False	0.5030731158605174	0.4674335375910178	0.4398324712607031	0.5472598425196851	0.3406460507524532	UCB	0.22173502346930404	0.4307086614173229	0.3782677165354331	0.3425196850393701	0.5004724409448819	0.2302992125984252	0.1606622762280225	0.06135991037605824	0.08006938586550469	0.09670855122279386	0.035960347921485857	0.16327353458763086	True
0.5	0.06551181102362205	False	0.6035469941257343	0.5682824877076845	0.5400832995179551	0.6485984251968503	0.43466761661245296	UCB	0.2920626868908198	0.5321259842519684	0.4788451443569554	0.4407086614173229	0.6075590551181103	0.31058267716535426	0.22065573620522885	0.07738496792138247	0.10429326636986908	0.12784921794318918	0.04440443682478549	0.22424086301404866	False
1.0	0.11354330708661416	True	0.526551931008624	0.4929506154388044	0.4657435570193792	0.5712335958005249	0.3614018123513307	UCB	0.23391671770800165	0.4546456692913386	0.4067191601049869	0.3690551181102362	0.525984251968504	0.24239370078740155	0.1698587484111821	0.06469874732112098	0.08637382551940992	0.10445114790912516	0.03776872535507842	0.1719892156635334	True
1.0	0.06755905511811025	True	0.5906199225096863	0.5595560286898871	0.5352782744935332	0.6324776902887139	0.4428472391070642	UCB	0.3017899573442668	0.5240944881889763	0.4818897637795276	0.4520472440944881	0.5877165354330709	0.3289448818897638	0.23306517245290986	0.07636897245596559	0.104740152386304	0.1305656638403419	0.043056216193723865	0.236939090548323	False
1.0	0.1209448818897638	False	0.4955472440944882	0.4628473897056574	0.4363639804911075	0.5388083989501312	0.3389634063918797	UCB	0.2211390257839284	0.4272440944881889	0.37984251968503935	0.3433858267716536	0.495748031496063	0.23111811023622045	0.1614118521786641	0.06080568666160216	0.08095688311065988	0.0972579281165548	0.03564055929090846	0.16372267808047855	True
1.0	0.07732283464566929	False	0.5835063117110362	0.5537794430707816	0.5292230222349369	0.6236010498687664	0.4292093541066659	UCB	0.28813147178946164	0.5201574803149606	0.4786351706036746	0.4407874015748032	0.5820472440944883	0.3078425196850394	0.21914604716112066	0.0757036878822609	0.10431160035671252	0.1275452245331868	0.04262138128419735	0.22175830762142326	False
2.0	0.10897637795275593	True	0.5325619297587801	0.4970945613150338	0.4686456503254484	0.5790971128608924	0.3619625273174155	UCB	0.2347776660954884	0.4582677165354331	0.4073490813648295	0.3693700787401575	0.5351181102362205	0.242992125984252	0.1701954783301241	0.06534875259168975	0.08654393090144738	0.10418045991197124	0.03850745717282433	0.17236509882262366	True
2.0	0.07338582677165355	True	0.5848948881389826	0.5549222611742296	0.530434953737759	0.6300419947506561	0.4380699067513345	UCB	0.3001710445612445	0.5190551181102363	0.4784251968503936	0.4437795275590552	0.5760629921259842	0.32762204724409444	0.23232901819932625	0.07540836757064806	0.10390754904461118	0.12824201695174872	0.04226856040506812	0.2359165134595768	False
2.0	0.13133858267716536	False	0.4912143482064743	0.4550735761759384	0.4282126847931923	0.5378477690288713	0.3334286352318627	UCB	0.21939194308518475	0.4151181102362205	0.3654593175853018	0.3345669291338583	0.4881889763779528	0.2299212598425197	0.16088544261023385	0.05893435415673681	0.07758787539080968	0.09471242041621078	0.03474769746892195	0.16327911367066286	True
2.0	0.07118110236220472	False	0.5937550931133608	0.5597849554936168	0.5316943457830534	0.6362257217847769	0.4283161174236529	UCB	0.2887243628541773	0.5269291338582678	0.4721259842519685	0.4339370078740158	0.5930708661417323	0.30806299212598426	0.2191733013191285	0.07642559112965641	0.1028905973160309	0.1260095385652914	0.043055334499321835	0.2229048590773816	False
